"Ac-No","Name","sTime","Verify Mode","Machine","formattedDate"
20016,20016,"11/05/2024 8:41 AM",FP/PW/RF/FACE,2,"11/05/2024 08:41:00"
101492,101492,"11/05/2024 8:51 AM",FP/PW/RF/FACE,2,"11/05/2024 08:51:00"
20012,20012,"11/05/2024 8:53 AM",FP/PW/RF/FACE,2,"11/05/2024 08:53:00"
20004,20004,"11/05/2024 8:54 AM",FP/PW/RF/FACE,2,"11/05/2024 08:54:00"
20013,20013,"11/05/2024 8:54 AM",FP/PW/RF/FACE,2,"11/05/2024 08:54:00"
20006,20006,"11/05/2024 8:56 AM",FP/PW/RF/FACE,2,"11/05/2024 08:56:00"
10168,10168,"11/05/2024 8:56 AM",FP/PW/RF/FACE,2,"11/05/2024 08:56:00"
20020,20020,"11/05/2024 8:58 AM",FP/PW/RF/FACE,2,"11/05/2024 08:58:00"
20007,20007,"11/05/2024 8:59 AM",FP/PW/RF/FACE,2,"11/05/2024 08:59:00"
100217,100217,"11/05/2024 9:01 AM",FP/PW/RF/FACE,2,"11/05/2024 09:01:00"
20008,20008,"11/05/2024 9:30 AM",FP/PW/RF/FACE,2,"11/05/2024 09:30:00"
20014,20014,"11/05/2024 10:09 AM",FP/PW/RF/FACE,2,"11/05/2024 10:09:00"
20019,20019,"11/05/2024 11:10 AM",FP/PW/RF/FACE,2,"11/05/2024 11:10:00"
20017,20017,"11/05/2024 11:15 AM",FP/PW/RF/FACE,2,"11/05/2024 11:15:00"
20022,20022,"11/05/2024 11:23 AM",FP/PW/RF/FACE,2,"11/05/2024 11:23:00"
187338,187338,"11/05/2024 5:58 PM",FP/PW/RF/FACE,2,"11/05/2024 17:58:00"
100227,100227,"11/05/2024 8:11 PM",FP/PW/RF/FACE,2,"11/05/2024 20:11:00"
10175,10175,"12/05/2024 7:58 AM",FP/PW/RF/FACE,2,"12/05/2024 07:58:00"
100227,100227,"12/05/2024 8:02 AM",FP/PW/RF/FACE,2,"12/05/2024 08:02:00"
100217,100217,"12/05/2024 8:46 AM",FP/PW/RF/FACE,2,"12/05/2024 08:46:00"
20013,20013,"12/05/2024 8:49 AM",FP/PW/RF/FACE,2,"12/05/2024 08:49:00"
20016,20016,"12/05/2024 8:49 AM",FP/PW/RF/FACE,2,"12/05/2024 08:49:00"
100205,100205,"12/05/2024 8:51 AM",FP/PW/RF/FACE,2,"12/05/2024 08:51:00"
20012,20012,"12/05/2024 8:57 AM",FP/PW/RF/FACE,2,"12/05/2024 08:57:00"
20004,20004,"12/05/2024 8:57 AM",FP/PW/RF/FACE,2,"12/05/2024 08:57:00"
20020,20020,"12/05/2024 8:58 AM",FP/PW/RF/FACE,2,"12/05/2024 08:58:00"
20006,20006,"12/05/2024 8:58 AM",FP/PW/RF/FACE,2,"12/05/2024 08:58:00"
101492,101492,"12/05/2024 9:05 AM",FP/PW/RF/FACE,2,"12/05/2024 09:05:00"
20007,20007,"12/05/2024 9:15 AM",FP/PW/RF/FACE,2,"12/05/2024 09:15:00"
20008,20008,"12/05/2024 9:32 AM",FP/PW/RF/FACE,2,"12/05/2024 09:32:00"
10152,10152,"12/05/2024 9:42 AM",FP/PW/RF/FACE,2,"12/05/2024 09:42:00"
10168,10168,"12/05/2024 9:50 AM",FP/PW/RF/FACE,2,"12/05/2024 09:50:00"
20014,20014,"12/05/2024 10:23 AM",FP/PW/RF/FACE,2,"12/05/2024 10:23:00"
20019,20019,"12/05/2024 11:15 AM",FP/PW/RF/FACE,2,"12/05/2024 11:15:00"
20017,20017,"12/05/2024 11:20 AM",FP/PW/RF/FACE,2,"12/05/2024 11:20:00"
20022,20022,"12/05/2024 11:23 AM",FP/PW/RF/FACE,2,"12/05/2024 11:23:00"
187338,187338,"12/05/2024 6:23 PM",FP/PW/RF/FACE,2,"12/05/2024 18:23:00"
100227,100227,"13/05/2024 8:01 AM",FP/PW/RF/FACE,2,"13/05/2024 08:01:00"
10175,10175,"13/05/2024 8:08 AM",FP/PW/RF/FACE,2,"13/05/2024 08:08:00"
20012,20012,"13/05/2024 8:11 AM",FP/PW/RF/FACE,2,"13/05/2024 08:11:00"
20008,20008,"13/05/2024 8:40 AM",FP/PW/RF/FACE,2,"13/05/2024 08:40:00"
20004,20004,"13/05/2024 8:44 AM",FP/PW/RF/FACE,2,"13/05/2024 08:44:00"
20016,20016,"13/05/2024 8:44 AM",FP/PW/RF/FACE,2,"13/05/2024 08:44:00"
100217,100217,"13/05/2024 8:50 AM",FP/PW/RF/FACE,2,"13/05/2024 08:50:00"
20013,20013,"13/05/2024 8:52 AM",FP/PW/RF/FACE,2,"13/05/2024 08:52:00"
20006,20006,"13/05/2024 8:55 AM",FP/PW/RF/FACE,2,"13/05/2024 08:55:00"
20020,20020,"13/05/2024 8:58 AM",FP/PW/RF/FACE,2,"13/05/2024 08:58:00"
10168,10168,"13/05/2024 9:00 AM",FP/PW/RF/FACE,2,"13/05/2024 09:00:00"
101492,101492,"13/05/2024 9:03 AM",FP/PW/RF/FACE,2,"13/05/2024 09:03:00"
20007,20007,"13/05/2024 9:04 AM",FP/PW/RF/FACE,2,"13/05/2024 09:04:00"
100205,100205,"13/05/2024 9:05 AM",FP/PW/RF/FACE,2,"13/05/2024 09:05:00"
20014,20014,"13/05/2024 10:32 AM",FP/PW/RF/FACE,2,"13/05/2024 10:32:00"
20019,20019,"13/05/2024 11:14 AM",FP/PW/RF/FACE,2,"13/05/2024 11:14:00"
20022,20022,"13/05/2024 11:14 AM",FP/PW/RF/FACE,2,"13/05/2024 11:14:00"
20017,20017,"13/05/2024 11:28 AM",FP/PW/RF/FACE,2,"13/05/2024 11:28:00"
20005,20005,"13/05/2024 11:42 AM",FP/PW/RF/FACE,2,"13/05/2024 11:42:00"
187338,187338,"13/05/2024 6:10 PM",FP/PW/RF/FACE,2,"13/05/2024 18:10:00"
10152,10152,"13/05/2024 6:21 PM",FP/PW/RF/FACE,2,"13/05/2024 18:21:00"
100227,100227,"14/05/2024 8:01 AM",FP/PW/RF/FACE,2,"14/05/2024 08:01:00"
20016,20016,"14/05/2024 8:36 AM",FP/PW/RF/FACE,2,"14/05/2024 08:36:00"
20007,20007,"14/05/2024 8:41 AM",FP/PW/RF/FACE,2,"14/05/2024 08:41:00"
100217,100217,"14/05/2024 8:42 AM",FP/PW/RF/FACE,2,"14/05/2024 08:42:00"
10168,10168,"14/05/2024 8:45 AM",FP/PW/RF/FACE,2,"14/05/2024 08:45:00"
20004,20004,"14/05/2024 8:48 AM",FP/PW/RF/FACE,2,"14/05/2024 08:48:00"
101492,101492,"14/05/2024 8:51 AM",FP/PW/RF/FACE,2,"14/05/2024 08:51:00"
20012,20012,"14/05/2024 8:52 AM",FP/PW/RF/FACE,2,"14/05/2024 08:52:00"
100205,100205,"14/05/2024 8:55 AM",FP/PW/RF/FACE,2,"14/05/2024 08:55:00"
20006,20006,"14/05/2024 8:56 AM",FP/PW/RF/FACE,2,"14/05/2024 08:56:00"
20020,20020,"14/05/2024 8:59 AM",FP/PW/RF/FACE,2,"14/05/2024 08:59:00"
20013,20013,"14/05/2024 9:02 AM",FP/PW/RF/FACE,2,"14/05/2024 09:02:00"
20008,20008,"14/05/2024 9:16 AM",FP/PW/RF/FACE,2,"14/05/2024 09:16:00"
20014,20014,"14/05/2024 10:13 AM",FP/PW/RF/FACE,2,"14/05/2024 10:13:00"
10152,10152,"14/05/2024 10:26 AM",FP/PW/RF/FACE,2,"14/05/2024 10:26:00"
20022,20022,"14/05/2024 11:02 AM",FP/PW/RF/FACE,2,"14/05/2024 11:02:00"
20019,20019,"14/05/2024 11:17 AM",FP/PW/RF/FACE,2,"14/05/2024 11:17:00"
20005,20005,"14/05/2024 11:34 AM",FP/PW/RF/FACE,2,"14/05/2024 11:34:00"
20017,20017,"14/05/2024 11:49 AM",FP/PW/RF/FACE,2,"14/05/2024 11:49:00"
10175,10175,"15/05/2024 7:52 AM",FP/PW/RF/FACE,2,"15/05/2024 07:52:00"
100227,100227,"15/05/2024 8:02 AM",FP/PW/RF/FACE,2,"15/05/2024 08:02:00"
20012,20012,"15/05/2024 8:07 AM",FP/PW/RF/FACE,2,"15/05/2024 08:07:00"
20006,20006,"15/05/2024 8:41 AM",FP/PW/RF/FACE,2,"15/05/2024 08:41:00"
100217,100217,"15/05/2024 8:41 AM",FP/PW/RF/FACE,2,"15/05/2024 08:41:00"
20016,20016,"15/05/2024 8:42 AM",FP/PW/RF/FACE,2,"15/05/2024 08:42:00"
10168,10168,"15/05/2024 8:44 AM",FP/PW/RF/FACE,2,"15/05/2024 08:44:00"
20014,20014,"15/05/2024 8:47 AM",FP/PW/RF/FACE,2,"15/05/2024 08:47:00"
20007,20007,"15/05/2024 8:51 AM",FP/PW/RF/FACE,2,"15/05/2024 08:51:00"
20004,20004,"15/05/2024 8:57 AM",FP/PW/RF/FACE,2,"15/05/2024 08:57:00"
20020,20020,"15/05/2024 8:58 AM",FP/PW/RF/FACE,2,"15/05/2024 08:58:00"
20013,20013,"15/05/2024 8:59 AM",FP/PW/RF/FACE,2,"15/05/2024 08:59:00"
100205,100205,"15/05/2024 9:28 AM",FP/PW/RF/FACE,2,"15/05/2024 09:28:00"
10152,10152,"15/05/2024 9:58 AM",FP/PW/RF/FACE,2,"15/05/2024 09:58:00"
20008,20008,"15/05/2024 10:01 AM",FP/PW/RF/FACE,2,"15/05/2024 10:01:00"
20022,20022,"15/05/2024 11:10 AM",FP/PW/RF/FACE,2,"15/05/2024 11:10:00"
20019,20019,"15/05/2024 11:16 AM",FP/PW/RF/FACE,2,"15/05/2024 11:16:00"
20005,20005,"15/05/2024 12:08 PM",FP/PW/RF/FACE,2,"15/05/2024 12:08:00"
20017,20017,"15/05/2024 1:08 PM",FP/PW/RF/FACE,2,"15/05/2024 13:08:00"
187338,187338,"15/05/2024 5:53 PM",FP/PW/RF/FACE,2,"15/05/2024 17:53:00"
10175,10175,"16/05/2024 7:59 AM",FP/PW/RF/FACE,2,"16/05/2024 07:59:00"
100227,100227,"16/05/2024 8:02 AM",FP/PW/RF/FACE,2,"16/05/2024 08:02:00"
101492,101492,"16/05/2024 8:34 AM",FP/PW/RF/FACE,2,"16/05/2024 08:34:00"
20016,20016,"16/05/2024 8:36 AM",FP/PW/RF/FACE,2,"16/05/2024 08:36:00"
100217,100217,"16/05/2024 8:39 AM",FP/PW/RF/FACE,2,"16/05/2024 08:39:00"
20012,20012,"16/05/2024 8:41 AM",FP/PW/RF/FACE,2,"16/05/2024 08:41:00"
20004,20004,"16/05/2024 8:50 AM",FP/PW/RF/FACE,2,"16/05/2024 08:50:00"
20013,20013,"16/05/2024 8:52 AM",FP/PW/RF/FACE,2,"16/05/2024 08:52:00"
100205,100205,"16/05/2024 8:52 AM",FP/PW/RF/FACE,2,"16/05/2024 08:52:00"
20006,20006,"16/05/2024 8:53 AM",FP/PW/RF/FACE,2,"16/05/2024 08:53:00"
162890,162890,"16/05/2024 8:53 AM",FP/PW/RF/FACE,2,"16/05/2024 08:53:00"
20008,20008,"16/05/2024 9:00 AM",FP/PW/RF/FACE,2,"16/05/2024 09:00:00"
20020,20020,"16/05/2024 9:01 AM",FP/PW/RF/FACE,2,"16/05/2024 09:01:00"
20014,20014,"16/05/2024 10:13 AM",FP/PW/RF/FACE,2,"16/05/2024 10:13:00"
20019,20019,"16/05/2024 10:58 AM",FP/PW/RF/FACE,2,"16/05/2024 10:58:00"
20022,20022,"16/05/2024 11:56 AM",FP/PW/RF/FACE,2,"16/05/2024 11:56:00"
20005,20005,"16/05/2024 1:06 PM",FP/PW/RF/FACE,2,"16/05/2024 13:06:00"
20017,20017,"16/05/2024 1:08 PM",FP/PW/RF/FACE,2,"16/05/2024 13:08:00"
187338,187338,"16/05/2024 2:59 PM",FP/PW/RF/FACE,2,"16/05/2024 14:59:00"
10152,10152,"16/05/2024 7:01 PM",FP/PW/RF/FACE,2,"16/05/2024 19:01:00"
100227,100227,"17/05/2024 8:03 AM",FP/PW/RF/FACE,2,"17/05/2024 08:03:00"
187338,187338,"18/05/2024 7:54 AM",FP/PW/RF/FACE,2,"18/05/2024 07:54:00"
100217,100217,"18/05/2024 8:39 AM",FP/PW/RF/FACE,2,"18/05/2024 08:39:00"
20012,20012,"18/05/2024 8:42 AM",FP/PW/RF/FACE,2,"18/05/2024 08:42:00"
20014,20014,"18/05/2024 8:45 AM",FP/PW/RF/FACE,2,"18/05/2024 08:45:00"
20016,20016,"18/05/2024 8:55 AM",FP/PW/RF/FACE,2,"18/05/2024 08:55:00"
20013,20013,"18/05/2024 8:55 AM",FP/PW/RF/FACE,2,"18/05/2024 08:55:00"
20004,20004,"18/05/2024 8:55 AM",FP/PW/RF/FACE,2,"18/05/2024 08:55:00"
20006,20006,"18/05/2024 8:59 AM",FP/PW/RF/FACE,2,"18/05/2024 08:59:00"
100205,100205,"18/05/2024 9:02 AM",FP/PW/RF/FACE,2,"18/05/2024 09:02:00"
101492,101492,"18/05/2024 9:07 AM",FP/PW/RF/FACE,2,"18/05/2024 09:07:00"
20008,20008,"18/05/2024 9:27 AM",FP/PW/RF/FACE,2,"18/05/2024 09:27:00"
20007,20007,"18/05/2024 9:47 AM",FP/PW/RF/FACE,2,"18/05/2024 09:47:00"
20019,20019,"18/05/2024 10:47 AM",FP/PW/RF/FACE,2,"18/05/2024 10:47:00"
20022,20022,"18/05/2024 11:28 AM",FP/PW/RF/FACE,2,"18/05/2024 11:28:00"
20005,20005,"18/05/2024 11:38 AM",FP/PW/RF/FACE,2,"18/05/2024 11:38:00"
10168,10168,"18/05/2024 4:00 PM",FP/PW/RF/FACE,2,"18/05/2024 16:00:00"
100227,100227,"18/05/2024 8:01 PM",FP/PW/RF/FACE,2,"18/05/2024 20:01:00"
187338,187338,"19/05/2024 8:01 AM",FP/PW/RF/FACE,2,"19/05/2024 08:01:00"
100227,100227,"19/05/2024 8:02 AM",FP/PW/RF/FACE,2,"19/05/2024 08:02:00"
101492,101492,"19/05/2024 8:25 AM",FP/PW/RF/FACE,2,"19/05/2024 08:25:00"
20013,20013,"19/05/2024 8:48 AM",FP/PW/RF/FACE,2,"19/05/2024 08:48:00"
20012,20012,"19/05/2024 8:51 AM",FP/PW/RF/FACE,2,"19/05/2024 08:51:00"
20016,20016,"19/05/2024 8:51 AM",FP/PW/RF/FACE,2,"19/05/2024 08:51:00"
20006,20006,"19/05/2024 8:55 AM",FP/PW/RF/FACE,2,"19/05/2024 08:55:00"
20020,20020,"19/05/2024 8:57 AM",FP/PW/RF/FACE,2,"19/05/2024 08:57:00"
100217,100217,"19/05/2024 8:58 AM",FP/PW/RF/FACE,2,"19/05/2024 08:58:00"
20004,20004,"19/05/2024 9:01 AM",FP/PW/RF/FACE,2,"19/05/2024 09:01:00"
20007,20007,"19/05/2024 9:04 AM",FP/PW/RF/FACE,2,"19/05/2024 09:04:00"
100205,100205,"19/05/2024 9:10 AM",FP/PW/RF/FACE,2,"19/05/2024 09:10:00"
20008,20008,"19/05/2024 9:58 AM",FP/PW/RF/FACE,2,"19/05/2024 09:58:00"
20014,20014,"19/05/2024 10:36 AM",FP/PW/RF/FACE,2,"19/05/2024 10:36:00"
20019,20019,"19/05/2024 10:48 AM",FP/PW/RF/FACE,2,"19/05/2024 10:48:00"
10152,10152,"19/05/2024 10:59 AM",FP/PW/RF/FACE,2,"19/05/2024 10:59:00"
20005,20005,"19/05/2024 11:41 AM",FP/PW/RF/FACE,2,"19/05/2024 11:41:00"
20022,20022,"19/05/2024 11:44 AM",FP/PW/RF/FACE,2,"19/05/2024 11:44:00"
20017,20017,"19/05/2024 12:23 PM",FP/PW/RF/FACE,2,"19/05/2024 12:23:00"
10175,10175,"19/05/2024 7:35 PM",FP/PW/RF/FACE,2,"19/05/2024 19:35:00"
100227,100227,"20/05/2024 8:01 AM",FP/PW/RF/FACE,2,"20/05/2024 08:01:00"
187338,187338,"20/05/2024 8:02 AM",FP/PW/RF/FACE,2,"20/05/2024 08:02:00"
20016,20016,"20/05/2024 8:38 AM",FP/PW/RF/FACE,2,"20/05/2024 08:38:00"
20004,20004,"20/05/2024 8:38 AM",FP/PW/RF/FACE,2,"20/05/2024 08:38:00"
100217,100217,"20/05/2024 8:49 AM",FP/PW/RF/FACE,2,"20/05/2024 08:49:00"
20012,20012,"20/05/2024 8:51 AM",FP/PW/RF/FACE,2,"20/05/2024 08:51:00"
100205,100205,"20/05/2024 8:53 AM",FP/PW/RF/FACE,2,"20/05/2024 08:53:00"
20006,20006,"20/05/2024 8:56 AM",FP/PW/RF/FACE,2,"20/05/2024 08:56:00"
20020,20020,"20/05/2024 9:02 AM",FP/PW/RF/FACE,2,"20/05/2024 09:02:00"
101492,101492,"20/05/2024 9:04 AM",FP/PW/RF/FACE,2,"20/05/2024 09:04:00"
20013,20013,"20/05/2024 9:07 AM",FP/PW/RF/FACE,2,"20/05/2024 09:07:00"
20014,20014,"20/05/2024 10:24 AM",FP/PW/RF/FACE,2,"20/05/2024 10:24:00"
20019,20019,"20/05/2024 10:56 AM",FP/PW/RF/FACE,2,"20/05/2024 10:56:00"
20008,20008,"20/05/2024 11:00 AM",FP/PW/RF/FACE,2,"20/05/2024 11:00:00"
20005,20005,"20/05/2024 11:39 AM",FP/PW/RF/FACE,2,"20/05/2024 11:39:00"
20022,20022,"20/05/2024 11:46 AM",FP/PW/RF/FACE,2,"20/05/2024 11:46:00"
20017,20017,"20/05/2024 12:07 PM",FP/PW/RF/FACE,2,"20/05/2024 12:07:00"
187338,187338,"21/05/2024 7:58 AM",FP/PW/RF/FACE,2,"21/05/2024 07:58:00"
100227,100227,"21/05/2024 8:01 AM",FP/PW/RF/FACE,2,"21/05/2024 08:01:00"
20016,20016,"21/05/2024 8:33 AM",FP/PW/RF/FACE,2,"21/05/2024 08:33:00"
101492,101492,"21/05/2024 8:36 AM",FP/PW/RF/FACE,2,"21/05/2024 08:36:00"
100205,100205,"21/05/2024 8:44 AM",FP/PW/RF/FACE,2,"21/05/2024 08:44:00"
20004,20004,"21/05/2024 8:45 AM",FP/PW/RF/FACE,2,"21/05/2024 08:45:00"
20012,20012,"21/05/2024 8:50 AM",FP/PW/RF/FACE,2,"21/05/2024 08:50:00"
20008,20008,"21/05/2024 8:51 AM",FP/PW/RF/FACE,2,"21/05/2024 08:51:00"
20007,20007,"21/05/2024 8:51 AM",FP/PW/RF/FACE,2,"21/05/2024 08:51:00"
100217,100217,"21/05/2024 8:52 AM",FP/PW/RF/FACE,2,"21/05/2024 08:52:00"
20013,20013,"21/05/2024 8:55 AM",FP/PW/RF/FACE,2,"21/05/2024 08:55:00"
20006,20006,"21/05/2024 8:56 AM",FP/PW/RF/FACE,2,"21/05/2024 08:56:00"
20014,20014,"21/05/2024 10:21 AM",FP/PW/RF/FACE,2,"21/05/2024 10:21:00"
20022,20022,"21/05/2024 11:09 AM",FP/PW/RF/FACE,2,"21/05/2024 11:09:00"
20019,20019,"21/05/2024 11:26 AM",FP/PW/RF/FACE,2,"21/05/2024 11:26:00"
20017,20017,"21/05/2024 12:09 PM",FP/PW/RF/FACE,2,"21/05/2024 12:09:00"
20005,20005,"21/05/2024 12:40 PM",FP/PW/RF/FACE,2,"21/05/2024 12:40:00"
10168,10168,"21/05/2024 4:28 PM",FP/PW/RF/FACE,2,"21/05/2024 16:28:00"
10152,10152,"21/05/2024 6:09 PM",FP/PW/RF/FACE,2,"21/05/2024 18:09:00"
10175,10175,"21/05/2024 6:47 PM",FP/PW/RF/FACE,2,"21/05/2024 18:47:00"
187338,187338,"22/05/2024 7:57 AM",FP/PW/RF/FACE,2,"22/05/2024 07:57:00"
100227,100227,"22/05/2024 8:02 AM",FP/PW/RF/FACE,2,"22/05/2024 08:02:00"
20016,20016,"22/05/2024 8:53 AM",FP/PW/RF/FACE,2,"22/05/2024 08:53:00"
100217,100217,"22/05/2024 8:54 AM",FP/PW/RF/FACE,2,"22/05/2024 08:54:00"
101492,101492,"22/05/2024 9:05 AM",FP/PW/RF/FACE,2,"22/05/2024 09:05:00"
100205,100205,"22/05/2024 9:07 AM",FP/PW/RF/FACE,2,"22/05/2024 09:07:00"
20013,20013,"22/05/2024 9:11 AM",FP/PW/RF/FACE,2,"22/05/2024 09:11:00"
20004,20004,"22/05/2024 9:19 AM",FP/PW/RF/FACE,2,"22/05/2024 09:19:00"
20006,20006,"22/05/2024 9:37 AM",FP/PW/RF/FACE,2,"22/05/2024 09:37:00"
20014,20014,"22/05/2024 10:26 AM",FP/PW/RF/FACE,2,"22/05/2024 10:26:00"
20022,20022,"22/05/2024 10:52 AM",FP/PW/RF/FACE,2,"22/05/2024 10:52:00"
20012,20012,"22/05/2024 11:03 AM",FP/PW/RF/FACE,2,"22/05/2024 11:03:00"
20019,20019,"22/05/2024 11:36 AM",FP/PW/RF/FACE,2,"22/05/2024 11:36:00"
20008,20008,"22/05/2024 11:47 AM",FP/PW/RF/FACE,2,"22/05/2024 11:47:00"
20005,20005,"22/05/2024 12:00 PM",FP/PW/RF/FACE,2,"22/05/2024 12:00:00"
20017,20017,"22/05/2024 12:12 PM",FP/PW/RF/FACE,2,"22/05/2024 12:12:00"
10152,10152,"22/05/2024 12:43 PM",FP/PW/RF/FACE,2,"22/05/2024 12:43:00"
10168,10168,"22/05/2024 5:32 PM",FP/PW/RF/FACE,2,"22/05/2024 17:32:00"
10175,10175,"22/05/2024 6:55 PM",FP/PW/RF/FACE,2,"22/05/2024 18:55:00"
187338,187338,"23/05/2024 7:58 AM",FP/PW/RF/FACE,2,"23/05/2024 07:58:00"
100227,100227,"23/05/2024 8:01 AM",FP/PW/RF/FACE,2,"23/05/2024 08:01:00"
101492,101492,"23/05/2024 8:34 AM",FP/PW/RF/FACE,2,"23/05/2024 08:34:00"
20007,20007,"23/05/2024 8:44 AM",FP/PW/RF/FACE,2,"23/05/2024 08:44:00"
20016,20016,"23/05/2024 8:52 AM",FP/PW/RF/FACE,2,"23/05/2024 08:52:00"
100217,100217,"23/05/2024 8:52 AM",FP/PW/RF/FACE,2,"23/05/2024 08:52:00"
20012,20012,"23/05/2024 8:53 AM",FP/PW/RF/FACE,2,"23/05/2024 08:53:00"
20006,20006,"23/05/2024 8:58 AM",FP/PW/RF/FACE,2,"23/05/2024 08:58:00"
20013,20013,"23/05/2024 9:02 AM",FP/PW/RF/FACE,2,"23/05/2024 09:02:00"
20004,20004,"23/05/2024 9:04 AM",FP/PW/RF/FACE,2,"23/05/2024 09:04:00"
20020,20020,"23/05/2024 9:06 AM",FP/PW/RF/FACE,2,"23/05/2024 09:06:00"
100205,100205,"23/05/2024 9:07 AM",FP/PW/RF/FACE,2,"23/05/2024 09:07:00"
20008,20008,"23/05/2024 9:55 AM",FP/PW/RF/FACE,2,"23/05/2024 09:55:00"
10152,10152,"23/05/2024 10:19 AM",FP/PW/RF/FACE,2,"23/05/2024 10:19:00"
20014,20014,"23/05/2024 10:19 AM",FP/PW/RF/FACE,2,"23/05/2024 10:19:00"
20022,20022,"23/05/2024 11:19 AM",FP/PW/RF/FACE,2,"23/05/2024 11:19:00"
20005,20005,"23/05/2024 11:36 AM",FP/PW/RF/FACE,2,"23/05/2024 11:36:00"
20017,20017,"23/05/2024 12:08 PM",FP/PW/RF/FACE,2,"23/05/2024 12:08:00"
10175,10175,"23/05/2024 3:25 PM",FP/PW/RF/FACE,2,"23/05/2024 15:25:00"
10175,10175,"24/05/2024 7:47 AM",FP/PW/RF/FACE,2,"24/05/2024 07:47:00"
100227,100227,"24/05/2024 8:03 AM",FP/PW/RF/FACE,2,"24/05/2024 08:03:00"
20012,20012,"25/05/2024 8:36 AM",FP/PW/RF/FACE,2,"25/05/2024 08:36:00"
20007,20007,"25/05/2024 8:40 AM",FP/PW/RF/FACE,2,"25/05/2024 08:40:00"
20016,20016,"25/05/2024 8:51 AM",FP/PW/RF/FACE,2,"25/05/2024 08:51:00"
20006,20006,"25/05/2024 8:56 AM",FP/PW/RF/FACE,2,"25/05/2024 08:56:00"
20004,20004,"25/05/2024 8:56 AM",FP/PW/RF/FACE,2,"25/05/2024 08:56:00"
20013,20013,"25/05/2024 8:56 AM",FP/PW/RF/FACE,2,"25/05/2024 08:56:00"
101492,101492,"25/05/2024 8:58 AM",FP/PW/RF/FACE,2,"25/05/2024 08:58:00"
20020,20020,"25/05/2024 8:59 AM",FP/PW/RF/FACE,2,"25/05/2024 08:59:00"
20014,20014,"25/05/2024 9:15 AM",FP/PW/RF/FACE,2,"25/05/2024 09:15:00"
100217,100217,"25/05/2024 9:20 AM",FP/PW/RF/FACE,2,"25/05/2024 09:20:00"
20008,20008,"25/05/2024 10:08 AM",FP/PW/RF/FACE,2,"25/05/2024 10:08:00"
20022,20022,"25/05/2024 10:53 AM",FP/PW/RF/FACE,2,"25/05/2024 10:53:00"
20019,20019,"25/05/2024 11:20 AM",FP/PW/RF/FACE,2,"25/05/2024 11:20:00"
20017,20017,"25/05/2024 11:42 AM",FP/PW/RF/FACE,2,"25/05/2024 11:42:00"
20005,20005,"25/05/2024 11:55 AM",FP/PW/RF/FACE,2,"25/05/2024 11:55:00"
10168,10168,"25/05/2024 4:27 PM",FP/PW/RF/FACE,2,"25/05/2024 16:27:00"
187338,187338,"25/05/2024 6:02 PM",FP/PW/RF/FACE,2,"25/05/2024 18:02:00"
10152,10152,"25/05/2024 6:10 PM",FP/PW/RF/FACE,2,"25/05/2024 18:10:00"
10175,10175,"26/05/2024 8:00 AM",FP/PW/RF/FACE,2,"26/05/2024 08:00:00"
100227,100227,"26/05/2024 8:11 AM",FP/PW/RF/FACE,2,"26/05/2024 08:11:00"
100205,100205,"26/05/2024 8:35 AM",FP/PW/RF/FACE,2,"26/05/2024 08:35:00"
101492,101492,"26/05/2024 8:43 AM",FP/PW/RF/FACE,2,"26/05/2024 08:43:00"
20016,20016,"26/05/2024 8:43 AM",FP/PW/RF/FACE,2,"26/05/2024 08:43:00"
100217,100217,"26/05/2024 8:47 AM",FP/PW/RF/FACE,2,"26/05/2024 08:47:00"
20007,20007,"26/05/2024 8:49 AM",FP/PW/RF/FACE,2,"26/05/2024 08:49:00"
20012,20012,"26/05/2024 8:52 AM",FP/PW/RF/FACE,2,"26/05/2024 08:52:00"
20004,20004,"26/05/2024 8:53 AM",FP/PW/RF/FACE,2,"26/05/2024 08:53:00"
20013,20013,"26/05/2024 8:54 AM",FP/PW/RF/FACE,2,"26/05/2024 08:54:00"
20006,20006,"26/05/2024 9:20 AM",FP/PW/RF/FACE,2,"26/05/2024 09:20:00"
20008,20008,"26/05/2024 10:03 AM",FP/PW/RF/FACE,2,"26/05/2024 10:03:00"
20014,20014,"26/05/2024 10:05 AM",FP/PW/RF/FACE,2,"26/05/2024 10:05:00"
20022,20022,"26/05/2024 11:03 AM",FP/PW/RF/FACE,2,"26/05/2024 11:03:00"
10152,10152,"26/05/2024 11:10 AM",FP/PW/RF/FACE,2,"26/05/2024 11:10:00"
20019,20019,"26/05/2024 11:15 AM",FP/PW/RF/FACE,2,"26/05/2024 11:15:00"
20017,20017,"26/05/2024 12:06 PM",FP/PW/RF/FACE,2,"26/05/2024 12:06:00"
20005,20005,"26/05/2024 12:13 PM",FP/PW/RF/FACE,2,"26/05/2024 12:13:00"
10168,10168,"26/05/2024 4:41 PM",FP/PW/RF/FACE,2,"26/05/2024 16:41:00"
187338,187338,"26/05/2024 6:10 PM",FP/PW/RF/FACE,2,"26/05/2024 18:10:00"
100199,100199,"27/05/2024 7:42 AM",FP/PW/RF/FACE,2,"27/05/2024 07:42:00"
100227,100227,"27/05/2024 8:03 AM",FP/PW/RF/FACE,2,"27/05/2024 08:03:00"
10175,10175,"27/05/2024 8:45 AM",FP/PW/RF/FACE,2,"27/05/2024 08:45:00"
